qz,qxy,intensity
1.82567,1.19643,84.852
1.82567,1.20536,85.151
1.82567,1.21429,82.863
1.82567,1.22321,83.472
1.82567,1.23214,82.597
1.82567,1.24107,79.483
1.82567,1.25,79.483
1.82567,1.25893,75.782
1.82567,1.26786,75.255
1.82567,1.27679,74.141
1.82567,1.28571,72.5
1.82567,1.29464,72.859
1.82567,1.30357,70.332
1.82567,1.3125,68.278
1.82567,1.32143,65.463
1.82567,1.33036,66.224
1.82567,1.33929,63.996
1.82567,1.34821,59.654
1.82567,1.35714,59.013
1.82567,1.36607,57.899
1.82567,1.375,58.899
1.82567,1.38393,58.899
1.82567,1.39286,56.899
1.82567,1.40179,56.671
1.82567,1.41071,57.671
1.82567,1.41964,57.671
1.82567,1.42857,55.671
1.82567,1.4375,57.671
1.82567,1.44643,57.671
1.82567,1.45536,57.671
1.82567,1.46429,57.671
1.82567,1.47321,57.671
1.82567,1.48214,57.671
1.82567,1.49107,57.671
1.82567,1.5,57.671
1.82567,1.50893,57.671
1.82567,1.51786,57.671
1.81598,0,75.286
1.81598,0.00892857,57.742
1.81598,0.0178571,58.024
1.81598,0.0267857,57.312
1.81598,0.0357143,57.671
1.81598,0.0446429,57.671
1.81598,0.0535714,57.671
1.81598,0.0625,57.671
1.81598,0.0714286,57.671
1.81598,0.0803571,57.671
1.81598,0.0892857,57.671
1.81598,0.0982143,57.671
1.81598,0.107143,57.671
1.81598,0.116071,57.671
1.81598,0.125,57.671
1.81598,0.133929,57.671
1.81598,0.142857,57.671
1.81598,0.151786,57.671
1.81598,0.160714,57.671
1.81598,0.169643,57.671
1.81598,0.178571,57.671
1.81598,0.1875,57.671
1.81598,0.196429,57.671
1.81598,0.205357,57.671
1.81598,0.214286,57.671
1.81598,0.223214,57.671
1.81598,0.232143,57.671
1.81598,0.241071,57.671
1.81598,0.25,57.671
1.81598,0.258929,57.671
1.81598,0.267857,57.671
1.81598,0.276786,57.671
1.81598,0.285714,57.671
1.81598,0.294643,57.671
1.81598,0.303571,58.269
1.81598,0.3125,57.073
1.81598,0.321429,59.514
1.81598,0.330357,60.646
1.81598,0.339286,156.03
1.81598,0.348214,157.769
1.81598,0.357143,161.285
1.81598,0.366071,160.79
1.81598,0.375,162.435
1.81598,0.383929,164.76
1.81598,0.392857,166.128
1.81598,0.401786,168.627
1.81598,0.410714,167.653
1.81598,0.419643,169.38
1.81598,0.428571,171.178
1.81598,0.4375,171.107
1.81598,0.446429,171.808
1.81598,0.455357,172.036
1.81598,0.464286,172.264
1.81598,0.473214,174.307
1.81598,0.482143,174.236
1.81598,0.491071,175.35
1.81598,0.5,176.692
1.81598,0.508929,175.219
1.81598,0.517857,175.746
1.81598,0.526786,175.974
1.81598,0.535714,176.604
1.81598,0.544643,177.245
1.81598,0.553571,176.875
1.81598,0.5625,176.69
1.81598,0.571429,176.69
1.81598,0.580357,176.06
1.81598,0.589286,175.576
1.81598,0.598214,174.722
1.81598,0.607143,174.053
1.81598,0.616071,174.199
1.81598,0.625,172.601
1.81598,0.633929,172.188
1.81598,0.642857,170.405
1.81598,0.651786,169.622
1.81598,0.660714,168.426
1.81598,0.669643,167.697
1.81598,0.678571,166.06
1.81598,0.6875,161.494
1.81598,0.696429,161.053
1.81598,0.705357,157.683
1.81598,0.714286,156.694
1.81598,0.723214,157.879
1.81598,0.732143,154.602
1.81598,0.741071,150.037
1.81598,0.75,143.956
1.81598,0.758929,144.103
1.81598,0.767857,136.723
1.81598,0.776786,137.745
1.81598,0.785714,131.034
1.81598,0.794643,128.344
1.81598,0.803571,120.665
1.81598,0.8125,121.986
1.81598,0.821429,110.894
1.81598,0.830357,112.791
1.81598,0.839286,108.916
1.81598,0.848214,105.628
1.81598,0.857143,101.454
1.81598,0.866071,100.166
1.81598,0.875,96.177
1.81598,0.883929,94.889
1.81598,0.892857,91.487
1.81598,0.901786,88.199
1.81598,0.910714,90.21
1.81598,0.919643,87.509
1.81598,0.928571,86.21
1.81598,0.9375,86.221
1.81598,0.946429,85.449
1.81598,0.955357,84.449
1.81598,0.964286,84.449
1.81598,0.973214,83.449
1.81598,0.982143,83.15
1.81598,0.991071,84.688
1.81598,1,84.4
1.81598,1.00893,84.884
1.81598,1.01786,84.596
1.81598,1.02679,85.194
1.81598,1.03571,85.792
1.81598,1.04464,85.977
1.81598,1.05357,86.173
1.81598,1.0625,87.543
1.81598,1.07143,88.554
1.81598,1.08036,89.152
1.81598,1.08929,89.038
1.81598,1.09821,86.038
1.81598,1.10714,87.533
1.81598,1.11607,92.441
1.81598,1.125,90.529
1.81598,1.13393,91.856
1.81598,1.14286,93.161
1.81598,1.15179,92.759
1.81598,1.16071,92.764
1.81598,1.16964,91.541
1.81598,1.17857,89.612
1.81598,1.1875,87.64
1.81598,1.19643,87.303
1.81598,1.20536,86.428
1.81598,1.21429,82.852
1.81598,1.22321,83.276
1.81598,1.23214,81.874
1.81598,1.24107,77.472
1.81598,1.25,78.287
1.81598,1.25893,75.711
1.81598,1.26786,76.124
1.81598,1.27679,73.483
1.81598,1.28571,73.141
1.81598,1.29464,70.614
1.81598,1.30357,69.799
1.81598,1.3125,72.859
1.81598,1.32143,65.631
1.81598,1.33036,66.99
1.81598,1.33929,64.463
1.81598,1.34821,65.996
1.81598,1.35714,61.768
1.81598,1.36607,59.241
1.81598,1.375,58.013
1.81598,1.38393,59.013
1.81598,1.39286,56.899
1.81598,1.40179,56.671
1.81598,1.41071,58.671
1.81598,1.41964,56.671
1.81598,1.42857,57.671
1.81598,1.4375,57.671
1.81598,1.44643,57.671
1.81598,1.45536,57.671
1.81598,1.46429,57.671
1.81598,1.47321,57.671
1.81598,1.48214,57.671
1.81598,1.49107,57.671
1.81598,1.5,57.671
1.81598,1.50893,57.671
1.81598,1.51786,57.671
1.8063,0,75.411
1.8063,0.00892857,57.568
1.8063,0.0178571,57.312
1.8063,0.0267857,57.372
1.8063,0.0357143,57.671
1.8063,0.0446429,57.671
1.8063,0.0535714,57.671
1.8063,0.0625,57.671
1.8063,0.0714286,57.671
1.8063,0.0803571,57.671
1.8063,0.0892857,57.671
1.8063,0.0982143,57.671
1.8063,0.107143,57.671
1.8063,0.116071,57.671
1.8063,0.125,57.671
1.8063,0.133929,57.671
1.8063,0.142857,57.671
1.8063,0.151786,57.671
1.8063,0.160714,57.671
1.8063,0.169643,57.671
1.8063,0.178571,57.671
1.8063,0.1875,57.671
1.8063,0.196429,57.671
1.8063,0.205357,57.671
1.8063,0.214286,57.671
1.8063,0.223214,57.671
1.8063,0.232143,57.671
1.8063,0.241071,57.671
1.8063,0.25,57.671
1.8063,0.258929,57.671
1.8063,0.267857,57.671
1.8063,0.276786,57.671
1.8063,0.285714,57.671
1.8063,0.294643,57.671
1.8063,0.303571,57.796
1.8063,0.3125,55.535
1.8063,0.321429,57.84
1.8063,0.330357,93.153
1.8063,0.339286,152.876
1.8063,0.348214,152.659
1.8063,0.357143,157.375
1.8063,0.366071,158.783
1.8063,0.375,158.211
1.8063,0.383929,159.65
1.8063,0.392857,161.79
1.8063,0.401786,164.104
1.8063,0.410714,165.016
1.8063,0.419643,165.629
1.8063,0.428571,167.541
1.8063,0.4375,167.399
1.8063,0.446429,168.04
1.8063,0.455357,168.143
1.8063,0.464286,168.012
1.8063,0.473214,171.169
1.8063,0.482143,170.799
1.8063,0.491071,171.081
1.8063,0.5,172.195
1.8063,0.508929,172.064
1.8063,0.517857,172.178
1.8063,0.526786,172.993
1.8063,0.535714,173.449
1.8063,0.544643,175.019
1.8063,0.553571,175.361
1.8063,0.5625,176.29
1.8063,0.571429,176.518
1.8063,0.580357,176.165
1.8063,0.589286,177.208
1.8063,0.598214,176.066
1.8063,0.607143,175.924
1.8063,0.616071,176.44
1.8063,0.625,174.255
1.8063,0.633929,173.244
1.8063,0.642857,174.657
1.8063,0.651786,174.07
1.8063,0.660714,171.928
1.8063,0.669643,170.971
1.8063,0.678571,170.818
1.8063,0.6875,167.295
1.8063,0.696429,166.914
1.8063,0.705357,163.533
1.8063,0.714286,167.391
1.8063,0.723214,159.793
1.8063,0.732143,159.434
1.8063,0.741071,158.135
1.8063,0.75,155.086
1.8063,0.758929,152.037
1.8063,0.767857,148.874
1.8063,0.776786,148.483
1.8063,0.785714,142.185
1.8063,0.794643,134.805
1.8063,0.803571,131.24
1.8063,0.8125,129.333
1.8063,0.821429,117.953
1.8063,0.830357,119.377
1.8063,0.839286,114.687
1.8063,0.848214,112.997
1.8063,0.857143,110.72
1.8063,0.866071,105.845
1.8063,0.875,102.443
1.8063,0.883929,100.867
1.8063,0.892857,96.878
1.8063,0.901786,91.889
1.8063,0.910714,92.601
1.8063,0.919643,90.911
1.8063,0.928571,88.21
1.8063,0.9375,86.221
1.8063,0.946429,85.335
1.8063,0.955357,85.161
1.8063,0.964286,84.748
1.8063,0.973214,84.449
1.8063,0.982143,83.449
1.8063,0.991071,83.503
1.8063,1,83.802
1.8063,1.00893,83.873
1.8063,1.01786,83.884
1.8063,1.02679,84.009
1.8063,1.03571,84.493
1.8063,1.04464,85.678
1.8063,1.05357,84.863
1.8063,1.0625,86.945
1.8063,1.07143,86.956
1.8063,1.08036,87.255
1.8063,1.08929,89.842
1.8063,1.09821,89.315
1.8063,1.10714,88.326
1.8063,1.11607,90.359
1.8063,1.125,93.061
1.8063,1.13393,91.263
1.8063,1.14286,91.856
1.8063,1.15179,90.992
1.8063,1.16071,92.66
1.8063,1.16964,93.035
1.8063,1.17857,91.003
1.8063,1.1875,90.205
1.8063,1.19643,88.879
1.8063,1.20536,87.591
1.8063,1.21429,85.129
1.8063,1.22321,85.852
1.8063,1.23214,85.45
1.8063,1.24107,80.977
1.8063,1.25,81.39
1.8063,1.25893,78.814
1.8063,1.26786,77.651
1.8063,1.27679,76.124
1.8063,1.28571,76.896
1.8063,1.29464,76.255
1.8063,1.30357,72.027
1.8063,1.3125,70.799
1.8063,1.32143,72.386
1.8063,1.33036,71.745
1.8063,1.33929,71.218
1.8063,1.34821,66.463
1.8063,1.35714,67.11
1.8063,1.36607,64.768
1.8063,1.375,61.654
1.8063,1.38393,60.241
1.8063,1.39286,58.828
1.8063,1.40179,56.785
1.8063,1.41071,63.671
1.8063,1.41964,58.671
1.8063,1.42857,56.671
1.8063,1.4375,57.671
1.8063,1.44643,57.671
1.8063,1.45536,57.671
1.8063,1.46429,57.671
1.8063,1.47321,57.671
1.8063,1.48214,57.671
1.8063,1.49107,57.671
1.8063,1.5,57.671
1.8063,1.50893,57.671
1.8063,1.51786,57.671
1.79661,0,75.525
1.79661,0.00892857,57.269
1.79661,0.0178571,57.372
1.79661,0.0267857,57.546
1.79661,0.0357143,57.671
1.79661,0.0446429,57.671
1.79661,0.0535714,57.671
1.79661,0.0625,57.671
1.79661,0.0714286,57.671
1.79661,0.0803571,57.671
1.79661,0.0892857,57.671
1.79661,0.0982143,57.671
1.79661,0.107143,57.671
1.79661,0.116071,57.671
1.79661,0.125,57.671
1.79661,0.133929,57.671
1.79661,0.142857,57.671
1.79661,0.151786,57.671
1.79661,0.160714,57.671
1.79661,0.169643,57.671
1.79661,0.178571,57.671
1.79661,0.1875,57.671
1.79661,0.196429,57.671
1.79661,0.205357,57.671
1.79661,0.214286,57.671
1.79661,0.223214,57.671
1.79661,0.232143,57.671
1.79661,0.241071,57.671
1.79661,0.25,57.671
1.79661,0.258929,57.671
1.79661,0.267857,57.671
1.79661,0.276786,57.671
1.79661,0.285714,57.671
1.79661,0.294643,57.084
1.79661,0.303571,57.138
1.79661,0.3125,56.481
1.79661,0.321429,57.106
1.79661,0.330357,124.725
1.79661,0.339286,151.101
1.79661,0.348214,149.869
1.79661,0.357143,151.366
1.79661,0.366071,152.378
1.79661,0.375,154.725
1.79661,0.383929,155.637
1.79661,0.392857,155.663
1.79661,0.401786,156.934
1.79661,0.410714,159.134
1.79661,0.419643,159.405
1.79661,0.428571,159.388
1.79661,0.4375,162.289
1.79661,0.446429,163.158
1.79661,0.455357,163.201
1.79661,0.464286,163.771
1.79661,0.473214,165.928
1.79661,0.482143,165.199
1.79661,0.491071,165.128
1.79661,0.5,166.47
1.79661,0.508929,167.04
1.79661,0.517857,167.855
1.79661,0.526786,168.827
1.79661,0.535714,168.696
1.79661,0.544643,169.266
1.79661,0.553571,170.423
1.79661,0.5625,171.178
1.79661,0.571429,172.52
1.79661,0.580357,173.378
1.79661,0.589286,174.606
1.79661,0.598214,174.475
1.79661,0.607143,174.806
1.79661,0.616071,176.561
1.79661,0.625,176.963
1.79661,0.633929,176.664
1.79661,0.642857,176.408
1.79661,0.651786,176.522
1.79661,0.660714,175.75
1.79661,0.669643,175.793
1.79661,0.678571,174.238
1.79661,0.6875,173.569
1.79661,0.696429,172.487
1.79661,0.705357,169.405
1.79661,0.714286,166.121
1.79661,0.723214,169.039
1.79661,0.732143,161.658
1.79661,0.741071,161.978
1.79661,0.75,162.01
1.79661,0.758929,156.167
1.79661,0.767857,155.58
1.79661,0.776786,152.531
1.79661,0.785714,151.749
1.79661,0.794643,145.141
1.79661,0.803571,143.174
1.79661,0.8125,137.794
1.79661,0.821429,138.713
1.79661,0.830357,134.322
1.79661,0.839286,128.045
1.79661,0.848214,118.078
1.79661,0.857143,114.698
1.79661,0.866071,109.111
1.79661,0.875,107.834
1.79661,0.883929,105.845
1.79661,0.892857,103.155
1.79661,0.901786,98.579
1.79661,0.910714,98.878
1.79661,0.919643,93.199
1.79661,0.928571,90.911
1.79661,0.9375,87.922
1.79661,0.946429,85.52
1.79661,0.955357,87.161
1.79661,0.964286,86.161
1.79661,0.973214,84.862
1.79661,0.982143,84.976
1.79661,0.991071,83.264
1.79661,1,83.563
1.79661,1.00893,83.275
1.79661,1.01786,83.873
1.79661,1.02679,84.77
1.79661,1.03571,84.368
1.79661,1.04464,85.368
1.79661,1.05357,85.852
1.79661,1.0625,85.564
1.79661,1.07143,86.162
1.79661,1.08036,87.358
1.79661,1.08929,86.831
1.79661,1.09821,89.429
1.79661,1.10714,91.038
1.79661,1.11607,90.772
1.79661,1.125,87.397
1.79661,1.13393,89.235
1.79661,1.14286,84.839
1.79661,1.15179,89.812
1.79661,1.16071,91.132
1.79661,1.16964,92.355
1.79661,1.17857,92.508
1.79661,1.1875,91.308
1.79661,1.19643,89.27
1.79661,1.20536,89.754
1.79661,1.21429,87.591
1.79661,1.22321,87.428
1.79661,1.23214,86.151
1.79661,1.24107,83.091
1.79661,1.25,83.792
1.79661,1.25893,79.814
1.79661,1.26786,77.765
1.79661,1.27679,76.537
1.79661,1.28571,78.01
1.79661,1.29464,76.896
1.79661,1.30357,76.255
1.79661,1.3125,74.027
1.79661,1.32143,71.913
1.79661,1.33036,72.087
1.79661,1.33929,67.973
1.79661,1.34821,71.104
1.79661,1.35714,64.637
1.79661,1.36607,63.11
1.79661,1.375,61.882
1.79661,1.38393,61.942
1.79661,1.39286,60.828
1.79661,1.40179,58.671
1.79661,1.41071,58.671
1.79661,1.41964,56.671
1.79661,1.42857,57.671
1.79661,1.4375,57.671
1.79661,1.44643,57.671
1.79661,1.45536,57.671
1.79661,1.46429,57.671
1.79661,1.47321,57.671
1.79661,1.48214,57.671
1.79661,1.49107,57.671
1.79661,1.5,57.671
1.79661,1.50893,57.671
1.79661,1.51786,57.671
1.78692,0,74.895
1.78692,0.00892857,58.155
1.78692,0.0178571,57.301
1.78692,0.0267857,57.774
1.78692,0.0357143,57.671
1.78692,0.0446429,57.671
1.78692,0.0535714,57.671
1.78692,0.0625,57.671
1.78692,0.0714286,57.671
1.78692,0.0803571,57.671
1.78692,0.0892857,57.671
1.78692,0.0982143,57.671
1.78692,0.107143,57.671
1.78692,0.116071,57.671
1.78692,0.125,57.671
1.78692,0.133929,57.671
1.78692,0.142857,57.671
1.78692,0.151786,57.671
1.78692,0.160714,57.671
1.78692,0.169643,57.671
1.78692,0.178571,57.671
1.78692,0.1875,57.671
1.78692,0.196429,57.671
1.78692,0.205357,57.671
1.78692,0.214286,57.671
1.78692,0.223214,57.671
1.78692,0.232143,57.671
1.78692,0.241071,57.671
1.78692,0.25,57.671
1.78692,0.258929,57.671
1.78692,0.267857,57.671
1.78692,0.276786,57.671
1.78692,0.285714,57.671
1.78692,0.294643,57.557
1.78692,0.303571,56.813
1.78692,0.3125,57.268
1.78692,0.321429,55.867
1.78692,0.330357,137.547
1.78692,0.339286,149.411
1.78692,0.348214,150.471
1.78692,0.357143,150.458
1.78692,0.366071,151.52
1.78692,0.375,150.699
1.78692,0.383929,150.813
1.78692,0.392857,151.041
1.78692,0.401786,151.497
1.78692,0.410714,153.54
1.78692,0.419643,155.181
1.78692,0.428571,156.338
1.78692,0.4375,157.065
1.78692,0.446429,157.276
1.78692,0.455357,158.205
1.78692,0.464286,159.188
1.78692,0.473214,158.16
1.78692,0.482143,161.246
1.78692,0.491071,162.887
1.78692,0.5,161.93
1.78692,0.508929,164.788
1.78692,0.517857,163.543
1.78692,0.526786,164.173
1.78692,0.535714,164.928
1.78692,0.544643,164.199
1.78692,0.553571,165.541
1.78692,0.5625,164.47
1.78692,0.571429,167.812
1.78692,0.580357,168.479
1.78692,0.589286,169.935
1.78692,0.598214,171.505
1.78692,0.607143,170.836
1.78692,0.616071,171.993
1.78692,0.625,174.15
1.78692,0.633929,174.421
1.78692,0.642857,176.262
1.78692,0.651786,176.604
1.78692,0.660714,177.017
1.78692,0.669643,176.604
1.78692,0.678571,177.12
1.78692,0.6875,176.978
1.78692,0.696429,175.722
1.78692,0.705357,175.292
1.78692,0.714286,175.167
1.78692,0.723214,171.199
1.78692,0.732143,172.231
1.78692,0.741071,168.181
1.78692,0.75,166.544
1.78692,0.758929,162.391
1.78692,0.767857,160.608
1.78692,0.776786,159.651
1.78692,0.785714,155.406
1.78692,0.794643,155.705
1.78692,0.803571,152.428
1.78692,0.8125,147.564
1.78692,0.821429,141.668
1.78692,0.830357,138.832
1.78692,0.839286,133.153
1.78692,0.848214,129.621
1.78692,0.857143,128.893
1.78692,0.866071,118.078
1.78692,0.875,116.687
1.78692,0.883929,113.111
1.78692,0.892857,110.535
1.78692,0.901786,107.432
1.78692,0.910714,104.557
1.78692,0.919643,99.525
1.78692,0.928571,94.362
1.78692,0.9375,92.373
1.78692,0.946429,86.324
1.78692,0.955357,88.335
1.78692,0.964286,87.335
1.78692,0.973214,87.449
1.78692,0.982143,85.563
1.78692,0.991071,84.449
1.78692,1,84.449
1.78692,1.00893,84.449
1.78692,1.01786,83.862
1.78692,1.02679,83.46
1.78692,1.03571,84.759
1.78692,1.04464,85.172
1.78692,1.05357,85.357
1.78692,1.0625,84.955
1.78692,1.07143,86.553
1.78692,1.08036,88.575
1.78692,1.08929,87.059
1.78692,1.09821,87.369
1.78692,1.10714,87.668
1.78692,1.11607,89.793
1.78692,1.125,90.124
1.78692,1.13393,93.405
1.78692,1.14286,163.358
1.78692,1.15179,147.405
1.78692,1.16071,87.59
1.78692,1.16964,96.642
1.78692,1.17857,89.29
1.78692,1.1875,92.514
1.78692,1.19643,90.487
1.78692,1.20536,90.384
1.78692,1.21429,91.096
1.78692,1.22321,88.569
1.78692,1.23214,87.694
1.78692,1.24107,87.944
1.78692,1.25,86.265
1.78692,1.25893,82.814
1.78692,1.26786,79.814
1.78692,1.27679,80.173
1.78692,1.28571,78.999
1.78692,1.29464,77.184
1.78692,1.30357,78.896
1.78692,1.3125,80.195
1.78692,1.32143,75.195
1.78692,1.33036,71.614
1.78692,1.33929,70.5
1.78692,1.34821,71.158
1.78692,1.35714,68.104
1.78692,1.36607,68.751
1.78692,1.375,61.925
1.78692,1.38393,63.17
1.78692,1.39286,61.17
1.78692,1.40179,58.654
1.78692,1.41071,60.127
1.78692,1.41964,56.899
1.78692,1.42857,58.785
1.78692,1.4375,57.899
1.78692,1.44643,57.785
1.78692,1.45536,55.899
1.78692,1.46429,57.671
1.78692,1.47321,57.443
1.78692,1.48214,57.443
1.78692,1.49107,57.443
1.78692,1.5,57.443
1.78692,1.50893,57.443
1.78692,1.51786,57.443
1.77724,0,78.955
1.77724,0.00892857,56.041
1.77724,0.0178571,55.241
1.77724,0.0267857,57.013
1.77724,0.0357143,57.671
1.77724,0.0446429,57.671
1.77724,0.0535714,57.671
1.77724,0.0625,57.671
1.77724,0.0714286,57.671
1.77724,0.0803571,57.671
1.77724,0.0892857,57.671
1.77724,0.0982143,57.671
1.77724,0.107143,57.671
1.77724,0.116071,57.671
1.77724,0.125,57.671
1.77724,0.133929,57.671
1.77724,0.142857,57.671
1.77724,0.151786,57.671
1.77724,0.160714,57.671
1.77724,0.169643,57.671
1.77724,0.178571,57.671
1.77724,0.1875,57.671
1.77724,0.196429,57.671
1.77724,0.205357,57.671
1.77724,0.214286,57.671
1.77724,0.223214,57.671
1.77724,0.232143,57.671
1.77724,0.241071,57.671
1.77724,0.25,57.671
1.77724,0.258929,57.671
1.77724,0.267857,57.671
1.77724,0.276786,57.671
1.77724,0.285714,57.671
1.77724,0.294643,57.557
1.77724,0.303571,56.699
1.77724,0.3125,57.051
1.77724,0.321429,67.911
1.77724,0.330357,150.924
1.77724,0.339286,148.585
1.77724,0.348214,149.628
1.77724,0.357143,149.307
1.77724,0.366071,149.862
1.77724,0.375,150.987
1.77724,0.383929,150.987
1.77724,0.392857,150.987
1.77724,0.401786,150.987
1.77724,0.410714,151.101
1.77724,0.419643,150.856
1.77724,0.428571,151.084
1.77724,0.4375,152.198
1.77724,0.446429,152.312
1.77724,0.455357,153.426
1.77724,0.464286,153.996
1.77724,0.473214,155.68
1.77724,0.482143,155.951
1.77724,0.491071,155.88
1.77724,0.5,156.521
1.77724,0.508929,156.02
1.77724,0.517857,158.134
1.77724,0.526786,159.704
1.77724,0.535714,160.448
1.77724,0.544643,161.317
1.77724,0.553571,162.474
1.77724,0.5625,159.93
1.77724,0.571429,161.158
1.77724,0.580357,161.059
1.77724,0.589286,165.042
1.77724,0.598214,166.481
1.77724,0.607143,167.111
1.77724,0.616071,168.023
1.77724,0.625,168.636
1.77724,0.633929,170.477
1.77724,0.642857,172.862
1.77724,0.651786,171.905
1.77724,0.660714,174.677
1.77724,0.669643,171.09
1.77724,0.678571,173.66
1.77724,0.6875,175.746
1.77724,0.696429,175.419
1.77724,0.705357,176.049
1.77724,0.714286,176.821
1.77724,0.723214,176.152
1.77724,0.732143,175.711
1.77724,0.741071,173.085
1.77724,0.75,172.22
1.77724,0.758929,169.181
1.77724,0.767857,166.686
1.77724,0.776786,166.43
1.77724,0.785714,163.989
1.77724,0.794643,161.733
1.77724,0.803571,157.249
1.77724,0.8125,157.303
1.77724,0.821429,157.2
1.77724,0.830357,154.635
1.77724,0.839286,139.429
1.77724,0.848214,144.761
1.77724,0.857143,142.093
1.77724,0.866071,136.126
1.77724,0.875,128.23
1.77724,0.883929,121.562
1.77724,0.892857,116.171
1.77724,0.901786,113.883
1.77724,0.910714,107.894
1.77724,0.919643,107.204
1.77724,0.928571,104.514
1.77724,0.9375,97.949
1.77724,0.946429,92.601
1.77724,0.955357,92.911
1.77724,0.964286,89.21
1.77724,0.973214,89.851
1.77724,0.982143,84.851
1.77724,0.991071,86.449
1.77724,1,85.449
1.77724,1.00893,84.449
1.77724,1.01786,84.449
1.77724,1.02679,83.862
1.77724,1.03571,84.161
1.77724,1.04464,84.161
1.77724,1.05357,84.047
1.77724,1.0625,83.645
1.77724,1.07143,84.069
1.77724,1.08036,85.265
1.77724,1.08929,86.287
1.77724,1.09821,87.472
1.77724,1.10714,88.657
1.77724,1.11607,87.771
1.77724,1.125,92.156
1.77724,1.13393,82.414
1.77724,1.14286,90.563
1.77724,1.15179,154.311
1.77724,1.16071,151.7
1.77724,1.16964,91.375
1.77724,1.17857,91.604
1.77724,1.1875,92.443
1.77724,1.19643,91.508
1.77724,1.20536,90.405
1.77724,1.21429,91.362
1.77724,1.22321,91.074
1.77724,1.23214,90.259
1.77724,1.24107,89.21
1.77724,1.25,88.243
1.77724,1.25893,84.678
1.77724,1.26786,84.863
1.77724,1.27679,80.575
1.77724,1.28571,76.874
1.77724,1.29464,77.771
1.77724,1.30357,75.896
1.77724,1.3125,74.608
1.77724,1.32143,72.608
1.77724,1.33036,77.967
1.77724,1.33929,75.913
1.77724,1.34821,73.799
1.77724,1.35714,70.745
1.77724,1.36607,69.691
1.77724,1.375,62.751
1.77724,1.38393,66.224
1.77724,1.39286,60.811
1.77724,1.40179,60.882
1.77724,1.41071,61.882
1.77724,1.41964,66.127
1.77724,1.42857,60.127
1.77724,1.4375,56.899
1.77724,1.44643,58.899
1.77724,1.45536,62.899
1.77724,1.46429,56.785
1.77724,1.47321,57.671
1.77724,1.48214,57.671
1.77724,1.49107,57.671
1.77724,1.5,57.671
1.77724,1.50893,57.671
1.77724,1.51786,57.671
1.76755,0,75.797
1.76755,0.00892857,57.378
1.76755,0.0178571,51.736
1.76755,0.0267857,57.796
1.76755,0.0357143,57.671
1.76755,0.0446429,57.671
1.76755,0.0535714,57.671
1.76755,0.0625,57.671
1.76755,0.0714286,57.671
1.76755,0.0803571,57.671
1.76755,0.0892857,57.671
1.76755,0.0982143,57.671
1.76755,0.107143,57.671
1.76755,0.116071,57.671
1.76755,0.125,57.671
1.76755,0.133929,57.671
1.76755,0.142857,57.671
1.76755,0.151786,57.671
1.76755,0.160714,57.671
1.76755,0.169643,57.671
1.76755,0.178571,57.671
1.76755,0.1875,57.671
1.76755,0.196429,57.671
